,trial,uuid,label,ratio,gender
666,6,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.25,f
667,7,6301f0f2-547c-472b-a20d-f64516a36723,0.0,2.0,f
668,8,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.5,f
669,9,6301f0f2-547c-472b-a20d-f64516a36723,0.0,2.0,f
670,10,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.25,f
671,11,6301f0f2-547c-472b-a20d-f64516a36723,0.5,1.5,f
672,12,6301f0f2-547c-472b-a20d-f64516a36723,0.5,1.25,f
673,13,6301f0f2-547c-472b-a20d-f64516a36723,0.5,1.166666667,f
674,14,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.25,f
675,15,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.142857143,f
676,16,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.166666667,f
677,17,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.142857143,f
678,18,6301f0f2-547c-472b-a20d-f64516a36723,1.0,1.25,f
679,19,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.166666667,f
680,20,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.142857143,f
681,21,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.142857143,f
682,22,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.111111111,f
683,23,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.166666667,f
684,24,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.111111111,f
685,25,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.111111111,f
686,26,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.166666667,f
687,27,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.111111111,f
688,28,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.142857143,f
689,29,6301f0f2-547c-472b-a20d-f64516a36723,0.0,1.111111111,f
690,0,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,2.0,f
691,1,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.5,f
692,2,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.5,f
693,3,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,2.0,f
694,4,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,2.0,f
695,5,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.5,f
696,6,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.25,f
697,7,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,2.0,f
698,8,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.5,f
699,9,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,2.0,f
700,10,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.25,f
701,11,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.5,1.5,f
702,12,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.25,f
703,13,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.166666667,f
704,14,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.25,f
705,15,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.142857143,f
706,16,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.166666667,f
707,17,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.142857143,f
708,18,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.25,f
709,19,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.166666667,f
710,20,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.142857143,f
711,21,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.142857143,f
712,22,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.111111111,f
713,23,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.166666667,f
714,24,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.111111111,f
715,25,844045fd-d3ff-4380-ace1-6395f5b8e60e,0.0,1.111111111,f
716,26,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.166666667,f
717,27,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.111111111,f
718,28,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.142857143,f
719,29,844045fd-d3ff-4380-ace1-6395f5b8e60e,1.0,1.111111111,f
720,0,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.111111111,m
721,1,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.142857143,m
722,2,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.111111111,m
723,3,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.166666667,m
724,4,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.111111111,m
725,5,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.111111111,m
726,6,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.166666667,m
727,7,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.111111111,m
728,8,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.142857143,m
729,9,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.142857143,m
730,10,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.166666667,m
731,11,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.25,m
732,12,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.142857143,m
733,13,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.166666667,m
734,14,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.142857143,m
735,15,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.25,m
736,16,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.166666667,m
737,17,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.25,m
738,18,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.5,m
739,19,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.25,m
740,20,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,2.0,m
741,21,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,1.5,m
742,22,02e68a1f-f74d-47df-9e20-3685498f9daf,1.0,2.0,m
743,23,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.25,m
744,24,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.5,m
745,25,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,2.0,m
746,26,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,2.0,m
747,27,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.5,m
748,28,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,1.5,m
749,29,02e68a1f-f74d-47df-9e20-3685498f9daf,0.0,2.0,m
750,0,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,2.0,m
751,1,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.5,m
752,2,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.5,m
753,3,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,2.0,m
754,4,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,2.0,m
755,5,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.5,m
756,6,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.25,m
757,7,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,2.0,m
758,8,165d2f06-9e21-439f-b8cf-93d849ad8e30,1.0,1.5,m
759,9,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,2.0,m
760,10,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.25,m
761,11,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.5,m
762,12,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.25,m
763,13,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.166666667,m
764,14,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.25,m
765,15,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.142857143,m
766,16,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.166666667,m
767,17,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.142857143,m
768,18,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.25,m
769,19,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.166666667,m
770,20,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.142857143,m
771,21,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.142857143,m
772,22,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.111111111,m
773,23,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.166666667,m
774,24,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.111111111,m
775,25,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.111111111,m
776,26,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.166666667,m
777,27,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.111111111,m
778,28,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.142857143,m
779,29,165d2f06-9e21-439f-b8cf-93d849ad8e30,0.0,1.111111111,m
780,0,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,2.0,f
781,1,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.5,f
782,2,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.5,f
783,3,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,2.0,f
784,4,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,2.0,f
785,5,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.5,f
786,6,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.25,f
787,7,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,2.0,f
788,8,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.5,f
789,9,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,2.0,f
790,10,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.25,f
791,11,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.5,f
792,12,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.25,f
793,13,999dd011-3d0c-4050-bd43-15efae68c9f7,1.0,1.166666667,f
794,14,999dd011-3d0c-4050-bd43-15efae68c9f7,0.5,1.25,f
795,15,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.142857143,f
796,16,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.166666667,f
797,17,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.142857143,f
798,18,999dd011-3d0c-4050-bd43-15efae68c9f7,1.0,1.25,f
799,19,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.166666667,f
800,20,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.142857143,f
801,21,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.142857143,f
802,22,999dd011-3d0c-4050-bd43-15efae68c9f7,1.0,1.111111111,f
803,23,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.166666667,f
804,24,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.111111111,f
805,25,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.111111111,f
806,26,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.166666667,f
807,27,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.111111111,f
808,28,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.142857143,f
809,29,999dd011-3d0c-4050-bd43-15efae68c9f7,0.0,1.111111111,f
810,0,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.111111111,m
811,1,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.142857143,m
812,2,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.111111111,m
813,3,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.166666667,m
814,4,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.5,1.111111111,m
815,5,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.111111111,m
816,6,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.166666667,m
817,7,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.111111111,m
818,8,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.142857143,m
819,9,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.142857143,m
820,10,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.166666667,m
821,11,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.25,m
822,12,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.142857143,m
823,13,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.166666667,m
824,14,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.142857143,m
825,15,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.25,m
826,16,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.166666667,m
827,17,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.25,m
828,18,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.5,m
829,19,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.25,m
830,20,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,2.0,m
831,21,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.5,m
832,22,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.5,2.0,m
833,23,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.25,m
834,24,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.5,m
835,25,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,2.0,m
836,26,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,2.0,m
837,27,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,1.5,m
838,28,8a73dc28-01eb-4817-af1f-f76cf37b5362,1.0,1.5,m
839,29,8a73dc28-01eb-4817-af1f-f76cf37b5362,0.0,2.0,m
840,0,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,2.0,f
841,1,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.5,f
842,2,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.5,f
843,3,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,2.0,f
844,4,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,2.0,f
845,5,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.5,f
846,6,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.25,f
847,7,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,2.0,f
848,8,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.5,f
849,9,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,2.0,f
850,10,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.25,f
851,11,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.5,f
852,12,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,1.25,f
853,13,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.166666667,f
854,14,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.25,f
855,15,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.142857143,f
856,16,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.166666667,f
857,17,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.142857143,f
858,18,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.25,f
859,19,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.166666667,f
860,20,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,1.142857143,f
861,21,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.142857143,f
862,22,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,1.111111111,f
863,23,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.166666667,f
864,24,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,1.111111111,f
865,25,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.111111111,f
866,26,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.166666667,f
867,27,5464517e-b116-47fb-9fa0-0ecd925915e4,1.0,1.111111111,f
868,28,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.142857143,f
869,29,5464517e-b116-47fb-9fa0-0ecd925915e4,0.0,1.111111111,f
870,0,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,2.0,m
871,1,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.5,m
872,2,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.5,m
873,3,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,2.0,m
874,4,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,2.0,m
875,5,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.5,m
876,6,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.25,m
877,7,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,2.0,m
878,8,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.5,m
879,9,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,2.0,m
880,10,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.25,m
881,11,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.5,m
882,12,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.25,m
883,13,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.166666667,m
884,14,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.25,m
885,15,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.142857143,m
886,16,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.166666667,m
887,17,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.142857143,m
888,18,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.25,m
889,19,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.166666667,m
890,20,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.142857143,m
891,21,d62fab14-28ad-4d98-b97d-36e5ca3baca1,1.0,1.142857143,m
892,22,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.111111111,m
893,23,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.166666667,m
894,24,d62fab14-28ad-4d98-b97d-36e5ca3baca1,1.0,1.111111111,m
895,25,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.111111111,m
896,26,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.166666667,m
897,27,d62fab14-28ad-4d98-b97d-36e5ca3baca1,0.0,1.111111111,m
898,28,d62fab14-28ad-4d98-b97d-36e5ca3baca1,1.0,1.142857143,m
899,29,d62fab14-28ad-4d98-b97d-36e5ca3baca1,1.0,1.111111111,m
900,0,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,2.0,m
901,1,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.5,m
902,2,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.5,m
903,3,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,2.0,m
904,4,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,2.0,m
905,5,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.5,m
906,6,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.25,m
907,7,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,2.0,m
908,8,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.5,m
909,9,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,2.0,m
910,10,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.25,m
911,11,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.5,m
912,12,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.25,m
913,13,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.166666667,m
914,14,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.25,m
915,15,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.142857143,m
916,16,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.166666667,m
917,17,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.142857143,m
918,18,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.25,m
919,19,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.166666667,m
920,20,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.142857143,m
921,21,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.142857143,m
922,22,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.111111111,m
923,23,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.166666667,m
924,24,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.111111111,m
925,25,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.111111111,m
926,26,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.166666667,m
927,27,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.111111111,m
928,28,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.142857143,m
929,29,a8d8721e-e0b8-43e9-91a7-2b265eb23197,0.0,1.111111111,m
930,0,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,2.0,f
931,1,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.5,f
932,2,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.5,f
933,3,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,2.0,f
934,4,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,2.0,f
935,5,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.5,f
936,6,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.25,f
937,7,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,2.0,f
938,8,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.5,f
939,9,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,2.0,f
940,10,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.25,f
941,11,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.5,f
942,12,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,1.0,1.25,f
943,13,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.166666667,f
944,14,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,1.0,1.25,f
945,15,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.142857143,f
946,16,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,1.0,1.166666667,f
947,17,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,1.0,1.142857143,f
948,18,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.25,f
949,19,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.166666667,f
950,20,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.142857143,f
951,21,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.142857143,f
952,22,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,1.0,1.111111111,f
953,23,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.166666667,f
954,24,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.111111111,f
955,25,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.111111111,f
956,26,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.166666667,f
957,27,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.111111111,f
958,28,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.142857143,f
959,29,b5e9a4e8-0bf1-4604-bd9d-3f308ec07bf7,0.0,1.111111111,f
960,0,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.111111111,f
961,1,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.142857143,f
962,2,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.111111111,f
963,3,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.166666667,f
964,4,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.111111111,f
965,5,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.111111111,f
966,6,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.166666667,f
967,7,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.111111111,f
968,8,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.142857143,f
969,9,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.142857143,f
970,10,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.166666667,f
971,11,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.25,f
972,12,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.5,1.142857143,f
973,13,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.166666667,f
974,14,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.142857143,f
975,15,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,1.0,1.25,f
976,16,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.166666667,f
977,17,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,1.0,1.25,f
978,18,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.5,f
979,19,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.25,f
980,20,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,2.0,f
981,21,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.5,f
982,22,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,2.0,f
983,23,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.25,f
984,24,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.5,f
985,25,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,2.0,f
986,26,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,2.0,f
987,27,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.5,f
988,28,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,1.5,f
989,29,2c3e41a6-299c-40eb-9aec-f8e5bad15b4a,0.0,2.0,f
990,0,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,2.0,f
991,1,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.5,f
992,2,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.5,f
993,3,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,1.0,2.0,f
994,4,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,2.0,f
